order_id,customer_id,order_date,channel,category,quantity,unit_price,discount,net_revenue,cost_of_goods,gross_margin,status,margin_pct
O501432,C100427,2023-07-10,web,beauty,1,80.48,16.1,64.38,31.68,32.7,completed,0.5079
O501432,C100427,2023-07-10,web,electronics,2,329.31,32.93,625.69,493.55,132.14,completed,0.2112
O502012,C100573,2023-07-10,mobile_app,footwear,3,60.88,0.0,182.64,112.81,69.83,completed,0.3823
O502012,C100573,2023-07-10,mobile_app,electronics,3,159.3,0.0,477.9,387.55,90.35,completed,0.1891
O502012,C100573,2023-07-10,mobile_app,beauty,3,23.12,6.94,62.42,30.91,31.51,completed,0.5048
O502569,C100733,2023-07-11,mobile_app,home,1,71.09,7.11,63.98,41.31,22.67,completed,0.3543
O502569,C100733,2023-07-11,mobile_app,beauty,2,34.2,3.42,64.98,31.19,33.79,completed,0.52
O501061,C100315,2023-07-12,marketplace,home,2,83.61,33.44,133.78,84.57,49.21,completed,0.3678
O501061,C100315,2023-07-12,marketplace,footwear,3,113.66,0.0,340.98,210.79,130.19,completed,0.3818
O501061,C100315,2023-07-12,marketplace,accessories,3,55.22,0.0,165.66,83.85,81.81,completed,0.4938
O502673,C100768,2023-07-13,retail_partner,apparel,2,81.45,8.15,154.75,79.3,75.45,completed,0.4876
O502673,C100768,2023-07-13,retail_partner,apparel,2,83.58,8.36,158.8,93.01,65.79,completed,0.4143
O501140,C100352,2023-07-15,web,home,3,65.77,0.0,197.31,115.36,81.95,completed,0.4153
O501140,C100352,2023-07-15,web,apparel,3,49.61,7.44,141.39,79.99,61.4,completed,0.4343
O501554,C100454,2023-07-15,web,electronics,2,363.49,0.0,726.98,603.28,123.7,completed,0.1702
O501554,C100454,2023-07-15,web,accessories,3,62.18,37.31,149.23,75.25,73.98,completed,0.4957
O501554,C100454,2023-07-15,web,home,2,134.4,0.0,268.8,154.63,114.17,completed,0.4247
O502674,C100768,2023-07-15,web,home,2,129.1,12.91,245.29,152.42,92.87,completed,0.3786
O502674,C100768,2023-07-15,web,accessories,3,73.06,43.84,175.34,89.67,85.67,completed,0.4886
O501555,C100454,2023-07-16,web,electronics,1,342.3,17.12,325.18,287.5,37.68,completed,0.1159
O501152,C100356,2023-07-18,web,apparel,1,53.54,8.03,45.51,25.17,20.34,completed,0.4469
O503158,C100879,2023-07-18,marketplace,footwear,1,111.49,0.0,111.49,70.91,40.58,completed,0.364
O503158,C100879,2023-07-18,marketplace,footwear,2,188.33,75.33,301.33,179.5,121.83,completed,0.4043
O502873,C100814,2023-07-19,web,home,3,138.01,62.1,351.93,232.06,119.87,completed,0.3406
O500085,C100039,2023-07-21,web,footwear,2,119.64,0.0,239.28,136.44,102.84,completed,0.4298
O501060,C100314,2023-07-22,marketplace,beauty,1,32.35,0.0,32.35,15.0,17.35,completed,0.5363
O500020,C100008,2023-07-23,mobile_app,beauty,1,26.19,0.0,26.19,13.64,12.55,completed,0.4792
O500020,C100008,2023-07-23,mobile_app,electronics,2,205.81,61.74,349.88,290.02,59.86,completed,0.1711
O500427,C100143,2023-07-24,mobile_app,apparel,2,72.41,14.48,130.34,75.14,55.2,completed,0.4235
O500427,C100143,2023-07-24,mobile_app,home,3,90.03,0.0,270.09,167.15,102.94,completed,0.3811
O501159,C100358,2023-07-24,marketplace,home,2,68.13,13.63,122.63,72.93,49.7,completed,0.4053
O501159,C100358,2023-07-24,marketplace,apparel,2,47.88,0.0,95.76,56.16,39.6,completed,0.4135
O500057,C100024,2023-07-25,mobile_app,electronics,1,211.92,31.79,180.13,166.71,13.42,completed,0.0745
O500057,C100024,2023-07-25,mobile_app,accessories,3,31.98,0.0,95.94,46.79,49.15,completed,0.5123
O500057,C100024,2023-07-25,mobile_app,apparel,2,17.26,5.18,29.34,15.79,13.55,completed,0.4618
O501221,C100370,2023-07-25,mobile_app,home,3,61.86,0.0,185.58,112.96,72.62,completed,0.3913
O503159,C100879,2023-07-25,mobile_app,accessories,2,71.28,28.51,114.05,60.98,53.07,completed,0.4653
O503159,C100879,2023-07-25,mobile_app,accessories,1,64.26,3.21,61.05,28.74,32.31,completed,0.5292
O500292,C100095,2023-07-26,mobile_app,accessories,1,64.44,9.67,54.77,26.9,27.87,completed,0.5089
O500292,C100095,2023-07-26,mobile_app,footwear,2,156.97,31.39,282.55,180.45,102.1,completed,0.3614
O500292,C100095,2023-07-26,mobile_app,electronics,2,388.21,38.82,737.6,650.24,87.36,completed,0.1184
O501142,C100353,2023-07-26,web,home,1,125.79,18.87,106.92,67.35,39.57,completed,0.3701
O502501,C100713,2023-07-26,marketplace,accessories,2,33.88,6.78,60.98,32.14,28.84,completed,0.4729
O502501,C100713,2023-07-26,marketplace,electronics,2,185.38,18.54,352.22,276.12,76.1,completed,0.2161
O500293,C100095,2023-07-30,web,footwear,2,145.98,43.79,248.17,160.41,87.76,completed,0.3536
O500293,C100095,2023-07-30,web,electronics,2,329.33,0.0,658.66,560.55,98.11,completed,0.149
O500293,C100095,2023-07-30,web,electronics,2,324.15,32.41,615.89,534.84,81.05,completed,0.1316
O502914,C100822,2023-07-30,web,apparel,3,83.6,25.08,225.72,115.13,110.59,completed,0.4899
O502914,C100822,2023-07-30,web,apparel,3,72.02,0.0,216.06,118.2,97.86,completed,0.4529
O502982,C100837,2023-07-30,marketplace,apparel,2,95.79,28.74,162.84,86.16,76.68,completed,0.4709
O502982,C100837,2023-07-30,marketplace,electronics,1,353.96,70.79,283.17,247.6,35.57,completed,0.1256
O503160,C100879,2023-07-30,retail_partner,beauty,1,47.19,0.0,47.19,21.8,25.39,completed,0.538
O503160,C100879,2023-07-30,retail_partner,footwear,1,221.29,11.06,210.23,136.98,73.25,completed,0.3484
O503160,C100879,2023-07-30,retail_partner,footwear,3,93.35,42.01,238.04,141.77,96.27,completed,0.4044
O500434,C100145,2023-07-31,mobile_app,footwear,2,142.16,56.86,227.46,148.13,79.33,completed,0.3488
O500434,C100145,2023-07-31,mobile_app,home,3,94.09,56.45,225.82,131.19,94.63,completed,0.4191
O500434,C100145,2023-07-31,mobile_app,apparel,1,86.0,0.0,86.0,48.7,37.3,completed,0.4337
O501097,C100330,2023-07-31,mobile_app,beauty,2,20.37,8.15,32.59,15.24,17.35,completed,0.5324
O501097,C100330,2023-07-31,mobile_app,apparel,1,51.84,2.59,49.25,27.21,22.04,completed,0.4475
O501097,C100330,2023-07-31,mobile_app,apparel,3,38.23,0.0,114.69,67.38,47.31,completed,0.4125
O501944,C100549,2023-07-31,marketplace,apparel,1,92.08,0.0,92.08,56.9,35.18,completed,0.3821
O501944,C100549,2023-07-31,marketplace,apparel,1,91.62,18.32,73.3,38.6,34.7,completed,0.4734
O503161,C100879,2023-08-01,web,beauty,1,38.02,0.0,38.02,17.93,20.09,completed,0.5284
O503161,C100879,2023-08-01,web,apparel,3,82.94,24.88,223.94,128.85,95.09,completed,0.4246
O500359,C100117,2023-08-04,mobile_app,footwear,3,48.39,7.26,137.91,81.77,56.14,completed,0.4071
O501866,C100527,2023-08-04,mobile_app,footwear,2,107.68,21.54,193.82,114.78,79.04,completed,0.4078
O501866,C100527,2023-08-04,mobile_app,footwear,1,93.68,0.0,93.68,59.74,33.94,completed,0.3623
O502672,C100767,2023-08-04,mobile_app,electronics,2,232.57,23.26,441.88,360.13,81.75,completed,0.185
O503013,C100847,2023-08-04,marketplace,beauty,3,37.85,17.03,96.52,46.21,50.31,completed,0.5212
O503013,C100847,2023-08-04,marketplace,accessories,2,61.92,0.0,123.84,62.44,61.4,completed,0.4958
O500755,C100233,2023-08-05,mobile_app,accessories,2,78.26,31.3,125.22,64.77,60.45,completed,0.4828
O501532,C100452,2023-08-06,mobile_app,footwear,1,186.16,37.23,148.93,77.98,70.95,completed,0.4764
O501795,C100508,2023-08-06,retail_partner,beauty,1,49.53,9.91,39.62,19.34,20.28,completed,0.5119
O501533,C100452,2023-08-07,mobile_app,footwear,1,154.74,23.21,131.53,78.38,53.15,completed,0.4041
O501353,C100409,2023-08-08,marketplace,electronics,1,217.06,0.0,217.06,184.76,32.3,completed,0.1488
O501353,C100409,2023-08-08,marketplace,beauty,3,33.73,0.0,101.19,49.38,51.81,completed,0.512
O501353,C100409,2023-08-08,marketplace,accessories,1,42.24,0.0,42.24,22.19,20.05,completed,0.4747
O502696,C100769,2023-08-08,retail_partner,electronics,1,216.52,10.83,205.69,173.88,31.81,completed,0.1547
O503186,C100887,2023-08-08,mobile_app,electronics,3,191.34,0.0,574.02,484.28,89.74,completed,0.1563
O503186,C100887,2023-08-08,mobile_app,beauty,1,29.66,4.45,25.21,12.47,12.74,completed,0.5054
O503186,C100887,2023-08-08,mobile_app,electronics,3,164.95,49.48,445.37,355.64,89.73,completed,0.2015
O502983,C100837,2023-08-09,mobile_app,accessories,2,70.72,0.0,141.44,69.48,71.96,completed,0.5088
O502983,C100837,2023-08-09,mobile_app,apparel,3,102.79,61.67,246.7,133.34,113.36,completed,0.4595
O500455,C100148,2023-08-10,mobile_app,accessories,3,50.35,7.55,143.5,72.54,70.96,completed,0.4945
O501997,C100567,2023-08-10,web,electronics,1,141.92,7.1,134.82,116.29,18.53,completed,0.1374
O501997,C100567,2023-08-10,web,electronics,2,220.22,66.07,374.37,300.14,74.23,completed,0.1983
O501997,C100567,2023-08-10,web,apparel,2,39.41,0.0,78.82,44.53,34.29,completed,0.435
O502064,C100587,2023-08-10,marketplace,home,2,60.1,0.0,120.2,75.97,44.23,completed,0.368
O502139,C100613,2023-08-10,web,home,1,49.18,0.0,49.18,28.45,20.73,completed,0.4215
O502139,C100613,2023-08-10,web,apparel,2,38.25,11.47,65.03,35.7,29.33,completed,0.451
O502437,C100695,2023-08-10,web,electronics,2,159.56,0.0,319.12,261.96,57.16,completed,0.1791
O502437,C100695,2023-08-10,web,electronics,1,215.51,10.78,204.73,161.47,43.26,completed,0.2113
O502437,C100695,2023-08-10,web,home,2,60.61,18.18,103.04,68.33,34.71,completed,0.3369
O503176,C100881,2023-08-10,mobile_app,accessories,1,62.36,6.24,56.12,30.69,25.43,completed,0.4531
O503176,C100881,2023-08-10,mobile_app,apparel,3,49.42,7.41,140.85,73.83,67.02,completed,0.4758
O502363,C100664,2023-08-11,marketplace,apparel,2,59.19,5.92,112.46,59.74,52.72,completed,0.4688
O502363,C100664,2023-08-11,marketplace,footwear,3,105.46,31.64,284.74,171.23,113.51,completed,0.3986
O502363,C100664,2023-08-11,marketplace,electronics,2,151.03,0.0,302.06,240.93,61.13,completed,0.2024
O502502,C100713,2023-08-12,mobile_app,apparel,3,28.66,12.9,73.08,41.5,31.58,completed,0.4321
O502502,C100713,2023-08-12,mobile_app,electronics,2,244.65,48.93,440.37,345.57,94.8,completed,0.2153
O502502,C100713,2023-08-12,mobile_app,accessories,1,40.63,0.0,40.63,20.63,20.0,completed,0.4922
O500276,C100088,2023-08-13,mobile_app,electronics,3,228.26,34.24,650.54,496.35,154.19,completed,0.237
O500276,C100088,2023-08-13,mobile_app,beauty,2,21.48,2.15,40.81,17.97,22.84,completed,0.5597
O500276,C100088,2023-08-13,mobile_app,beauty,1,34.66,3.47,31.19,16.4,14.79,completed,0.4742
O501265,C100390,2023-08-13,web,footwear,2,128.79,0.0,257.58,153.0,104.58,completed,0.406
O501265,C100390,2023-08-13,web,beauty,1,45.72,0.0,45.72,21.63,24.09,completed,0.5269
O502529,C100722,2023-08-13,web,electronics,1,538.75,0.0,538.75,460.53,78.22,completed,0.1452
O502529,C100722,2023-08-13,web,apparel,1,87.02,13.05,73.97,37.11,36.86,completed,0.4983
O501374,C100418,2023-08-14,web,electronics,3,194.26,0.0,582.78,477.61,105.17,completed,0.1805
O501374,C100418,2023-08-14,web,footwear,3,117.66,17.65,335.33,226.14,109.19,completed,0.3256
O501374,C100418,2023-08-14,web,apparel,1,74.24,0.0,74.24,43.67,30.57,completed,0.4118
O501609,C100467,2023-08-14,web,accessories,1,43.47,6.52,36.95,17.71,19.24,completed,0.5207
O501609,C100467,2023-08-14,web,footwear,2,74.56,0.0,149.12,97.33,51.79,completed,0.3473
O502093,C100596,2023-08-15,web,electronics,1,380.65,0.0,380.65,315.97,64.68,completed,0.1699
O502530,C100722,2023-08-15,web,home,3,172.9,25.94,492.76,329.45,163.31,completed,0.3314
O502810,C100801,2023-08-16,web,beauty,1,53.01,2.65,50.36,24.7,25.66,completed,0.5095
O502810,C100801,2023-08-16,web,footwear,3,187.29,0.0,561.87,321.9,239.97,completed,0.4271
O502810,C100801,2023-08-16,web,home,2,121.31,24.26,218.36,143.96,74.4,completed,0.3407
O500665,C100200,2023-08-17,web,electronics,1,200.56,20.06,180.5,146.7,33.8,completed,0.1873
O500665,C100200,2023-08-17,web,footwear,3,94.34,42.45,240.57,146.87,93.7,completed,0.3895
O502227,C100634,2023-08-17,mobile_app,electronics,1,408.1,20.41,387.69,311.17,76.52,completed,0.1974
O502227,C100634,2023-08-17,mobile_app,home,3,125.8,0.0,377.4,217.53,159.87,completed,0.4236
O503136,C100875,2023-08-17,retail_partner,accessories,1,56.6,8.49,48.11,23.26,24.85,completed,0.5165
O503136,C100875,2023-08-17,retail_partner,home,2,95.01,0.0,190.02,126.96,63.06,completed,0.3319
O503136,C100875,2023-08-17,retail_partner,accessories,2,108.27,32.48,184.06,94.1,89.96,completed,0.4888
O500617,C100188,2023-08-18,web,footwear,3,100.01,0.0,300.03,187.75,112.28,completed,0.3742
O500617,C100188,2023-08-18,web,accessories,1,36.85,7.37,29.48,15.08,14.4,completed,0.4885
O500617,C100188,2023-08-18,web,home,3,41.25,6.19,117.56,72.38,45.18,completed,0.3843
O502123,C100605,2023-08-19,web,home,1,72.8,0.0,72.8,42.86,29.94,completed,0.4113
O502123,C100605,2023-08-19,web,accessories,2,48.29,4.83,91.75,50.1,41.65,completed,0.454
O502123,C100605,2023-08-19,web,home,3,63.2,37.92,151.68,94.59,57.09,completed,0.3764
O502382,C100674,2023-08-19,mobile_app,beauty,2,35.91,10.77,61.05,28.5,32.55,completed,0.5332
O502382,C100674,2023-08-19,mobile_app,electronics,1,250.53,50.11,200.42,168.42,32.0,completed,0.1597
O502382,C100674,2023-08-19,mobile_app,apparel,1,65.5,3.28,62.22,32.77,29.45,completed,0.4733
O501736,C100497,2023-08-20,web,accessories,2,50.83,10.17,91.49,45.52,45.97,completed,0.5025
O501290,C100395,2023-08-21,mobile_app,beauty,2,21.65,0.0,43.3,21.29,22.01,completed,0.5083
O501290,C100395,2023-08-21,mobile_app,beauty,3,28.23,8.47,76.22,36.12,40.1,completed,0.5261
O501290,C100395,2023-08-21,mobile_app,home,3,44.99,20.25,114.72,72.43,42.29,completed,0.3686
O500277,C100088,2023-08-22,web,apparel,2,38.09,15.24,60.94,31.9,29.04,completed,0.4765
O500610,C100187,2023-08-22,retail_partner,accessories,1,68.95,3.45,65.5,32.71,32.79,completed,0.5006
O500610,C100187,2023-08-22,retail_partner,beauty,3,50.98,22.94,130.0,65.79,64.21,completed,0.4939
O500851,C100251,2023-08-22,retail_partner,apparel,2,48.18,4.82,91.54,51.6,39.94,completed,0.4363
O500244,C100077,2023-08-23,web,apparel,2,61.62,6.16,117.08,61.79,55.29,completed,0.4722
O500244,C100077,2023-08-23,web,electronics,2,274.54,0.0,549.08,434.34,114.74,completed,0.209
O500244,C100077,2023-08-23,web,apparel,1,47.19,0.0,47.19,26.91,20.28,completed,0.4298
O500357,C100116,2023-08-23,web,home,2,132.73,53.09,212.37,133.18,79.19,completed,0.3729
O500357,C100116,2023-08-23,web,electronics,2,219.92,0.0,439.84,362.66,77.18,completed,0.1755
O500357,C100116,2023-08-23,web,accessories,2,46.05,4.6,87.5,44.47,43.03,completed,0.4918
O502801,C100799,2023-08-23,marketplace,beauty,2,50.72,0.0,101.44,44.48,56.96,completed,0.5615
O502801,C100799,2023-08-23,marketplace,beauty,3,51.33,23.1,130.89,63.56,67.33,completed,0.5144
O502251,C100638,2023-08-24,web,apparel,1,59.97,0.0,59.97,31.77,28.2,completed,0.4702
O502251,C100638,2023-08-24,web,accessories,1,49.31,0.0,49.31,23.47,25.84,completed,0.524
O502251,C100638,2023-08-24,web,footwear,2,50.55,20.22,80.88,47.03,33.85,completed,0.4185
O502252,C100638,2023-08-25,web,apparel,3,59.79,26.91,152.46,87.02,65.44,completed,0.4292
O502252,C100638,2023-08-25,web,electronics,2,322.06,0.0,644.12,564.81,79.31,completed,0.1231
O500108,C100047,2023-08-26,retail_partner,home,2,123.27,0.0,246.54,157.29,89.25,completed,0.362
O501737,C100497,2023-08-27,web,footwear,3,120.02,72.01,288.05,172.58,115.47,completed,0.4009
O501813,C100511,2023-08-27,web,apparel,2,51.53,5.15,97.91,55.17,42.74,completed,0.4365
O501813,C100511,2023-08-27,web,apparel,3,46.72,0.0,140.16,81.6,58.56,completed,0.4178
O503014,C100847,2023-08-27,mobile_app,accessories,3,68.29,10.24,194.63,90.18,104.45,completed,0.5367
O503014,C100847,2023-08-27,mobile_app,accessories,2,64.45,19.34,109.56,57.4,52.16,completed,0.4761
O500899,C100271,2023-08-28,web,accessories,3,91.94,0.0,275.82,128.56,147.26,completed,0.5339
O500899,C100271,2023-08-28,web,apparel,2,81.07,8.11,154.03,82.48,71.55,completed,0.4645
O500899,C100271,2023-08-28,web,beauty,1,35.3,0.0,35.3,17.35,17.95,completed,0.5085
O500978,C100280,2023-08-28,web,footwear,1,66.34,0.0,66.34,42.9,23.44,completed,0.3533
O502228,C100634,2023-08-28,mobile_app,electronics,3,391.96,0.0,1175.88,960.4,215.48,completed,0.1832
O502228,C100634,2023-08-28,mobile_app,accessories,3,79.6,35.82,202.98,101.48,101.5,completed,0.5
O502335,C100653,2023-08-28,marketplace,home,1,97.21,0.0,97.21,59.78,37.43,completed,0.385
O502335,C100653,2023-08-28,marketplace,beauty,2,25.18,10.07,40.29,20.04,20.25,completed,0.5026
O502335,C100653,2023-08-28,marketplace,apparel,3,58.75,8.81,167.44,101.88,65.56,completed,0.3915
O501569,C100455,2023-08-30,mobile_app,beauty,2,31.7,0.0,63.4,28.83,34.57,completed,0.5453
O501610,C100467,2023-08-30,mobile_app,beauty,2,34.09,0.0,68.18,32.72,35.46,completed,0.5201
O501610,C100467,2023-08-30,mobile_app,footwear,3,75.5,33.98,192.52,112.37,80.15,completed,0.4163
O501610,C100467,2023-08-30,mobile_app,beauty,2,45.78,0.0,91.56,44.33,47.23,completed,0.5158
O501772,C100506,2023-08-30,mobile_app,electronics,3,303.3,0.0,909.9,709.3,200.6,completed,0.2205
O500379,C100127,2023-08-31,mobile_app,home,3,100.17,0.0,300.51,174.65,125.86,completed,0.4188
O502222,C100632,2023-08-31,mobile_app,accessories,1,33.52,0.0,33.52,15.77,17.75,completed,0.5295
O502222,C100632,2023-08-31,mobile_app,accessories,3,39.74,23.84,95.38,47.75,47.63,completed,0.4994
O502222,C100632,2023-08-31,mobile_app,accessories,3,46.63,20.98,118.91,64.25,54.66,completed,0.4597
O500756,C100233,2023-09-01,web,electronics,3,462.58,0.0,1387.74,1204.93,182.81,completed,0.1317
O500756,C100233,2023-09-01,web,footwear,2,210.97,0.0,421.94,270.51,151.43,completed,0.3589
O500756,C100233,2023-09-01,web,accessories,1,63.06,0.0,63.06,32.42,30.64,completed,0.4859
O502937,C100826,2023-09-01,mobile_app,electronics,3,179.89,107.93,431.74,339.58,92.16,completed,0.2135
O502937,C100826,2023-09-01,mobile_app,beauty,3,26.76,0.0,80.28,39.18,41.1,completed,0.512
O503162,C100879,2023-09-03,web,apparel,3,89.42,26.83,241.43,141.05,100.38,completed,0.4158
O503162,C100879,2023-09-03,web,beauty,3,40.39,0.0,121.17,56.9,64.27,completed,0.5304
O503162,C100879,2023-09-03,web,accessories,3,73.68,0.0,221.04,111.39,109.65,completed,0.4961
O500826,C100248,2023-09-04,mobile_app,electronics,1,312.1,31.21,280.89,236.41,44.48,completed,0.1584
O500826,C100248,2023-09-04,mobile_app,apparel,2,81.02,0.0,162.04,86.6,75.44,completed,0.4656
O501796,C100508,2023-09-04,web,electronics,1,299.44,0.0,299.44,254.82,44.62,completed,0.149
O501796,C100508,2023-09-04,web,footwear,1,136.96,13.7,123.26,78.59,44.67,completed,0.3624
O502570,C100733,2023-09-04,marketplace,beauty,1,25.17,1.26,23.91,10.78,13.13,completed,0.5491
O502570,C100733,2023-09-04,marketplace,apparel,2,52.63,0.0,105.26,60.99,44.27,completed,0.4206
O502708,C100774,2023-09-04,marketplace,accessories,3,25.24,11.36,64.36,32.51,31.85,completed,0.4949
O502708,C100774,2023-09-04,marketplace,footwear,1,75.36,7.54,67.82,40.81,27.01,completed,0.3983
O500268,C100082,2023-09-05,web,footwear,3,41.91,25.15,100.58,63.73,36.85,completed,0.3664
O501738,C100497,2023-09-06,web,accessories,1,85.63,0.0,85.63,42.98,42.65,completed,0.4981
O502802,C100799,2023-09-06,marketplace,home,1,100.19,0.0,100.19,60.95,39.24,completed,0.3917
O502802,C100799,2023-09-06,marketplace,accessories,1,92.47,4.62,87.85,44.47,43.38,completed,0.4938
O500142,C100054,2023-09-07,web,accessories,3,28.8,4.32,82.08,40.76,41.32,completed,0.5034
O500142,C100054,2023-09-07,web,electronics,2,145.93,14.59,277.27,257.73,19.54,completed,0.0705
O500142,C100054,2023-09-07,web,apparel,2,29.9,2.99,56.81,31.16,25.65,completed,0.4515
O500524,C100165,2023-09-08,retail_partner,home,3,74.17,11.13,211.38,122.08,89.3,completed,0.4225
O500524,C100165,2023-09-08,retail_partner,apparel,2,63.18,0.0,126.36,73.0,53.36,completed,0.4223
O501739,C100497,2023-09-09,web,home,1,113.38,22.68,90.7,54.43,36.27,completed,0.3999
O501739,C100497,2023-09-09,web,electronics,2,455.73,0.0,911.46,702.77,208.69,completed,0.229
O501739,C100497,2023-09-09,web,apparel,3,115.14,0.0,345.42,184.14,161.28,completed,0.4669
O502646,C100761,2023-09-09,web,electronics,3,370.76,0.0,1112.28,941.87,170.41,completed,0.1532
O502646,C100761,2023-09-09,web,electronics,1,344.85,0.0,344.85,270.0,74.85,completed,0.2171
O502646,C100761,2023-09-09,web,apparel,2,101.06,0.0,202.12,106.72,95.4,completed,0.472
O500137,C100052,2023-09-11,web,apparel,2,64.18,19.25,109.11,56.13,52.98,completed,0.4856
O500137,C100052,2023-09-11,web,electronics,3,231.38,0.0,694.14,603.79,90.35,completed,0.1302
O502158,C100615,2023-09-11,web,electronics,2,151.16,0.0,302.32,261.0,41.32,completed,0.1367
O502158,C100615,2023-09-11,web,footwear,1,69.93,10.49,59.44,36.97,22.47,completed,0.378
O502559,C100730,2023-09-11,web,accessories,2,42.58,12.77,72.39,37.96,34.43,completed,0.4756
O502559,C100730,2023-09-11,web,electronics,3,179.22,0.0,537.66,452.02,85.64,completed,0.1593
O500435,C100145,2023-09-12,web,apparel,1,74.6,0.0,74.6,40.99,33.61,completed,0.4505
O500435,C100145,2023-09-12,web,beauty,2,38.12,0.0,76.24,34.54,41.7,completed,0.547
O500435,C100145,2023-09-12,web,apparel,1,92.75,0.0,92.75,46.32,46.43,completed,0.5006
